health_zone,total_cases,confirmed_cases,suspected_cases,confirmed_deaths,suspected_deaths,population_worldpop,attack_rate_per_100k,pcr_machines,data_date,source
Bunia,1148,880,268,257,57,509060,225.5,10,2026-07-30,INSP SitRep via INRB-UMIE
Mongbalu,887,541,346,258,88,157714,562.4,0,2026-07-30,INSP SitRep via INRB-UMIE
Rwampara,868,627,241,257,71,252324,344.0,0,2026-07-30,INSP SitRep via INRB-UMIE
Nizi,383,377,6,179,2,129697,295.3,0,2026-07-30,INSP SitRep via INRB-UMIE
Katwa,179,166,13,100,0,612242,29.2,0,2026-07-30,INSP SitRep via INRB-UMIE
Nyakunde,166,114,52,31,12,94004,176.6,0,2026-07-30,INSP SitRep via INRB-UMIE
Lita,131,131,0,75,0,113364,115.6,0,2026-07-30,INSP SitRep via INRB-UMIE
Mangala,101,101,0,64,0,89713,112.6,1,2026-07-30,INSP SitRep via INRB-UMIE
Nia Nia,95,95,0,50,0,91756,103.5,0,2026-07-30,INSP SitRep via INRB-UMIE
Butembo,89,82,7,64,0,289378,30.8,2,2026-07-30,INSP SitRep via INRB-UMIE
Bambu,74,60,14,12,3,136151,54.4,0,2026-07-30,INSP SitRep via INRB-UMIE
Beni,50,50,0,41,0,428854,11.7,2,2026-07-30,INSP SitRep via INRB-UMIE
Tchomia,41,41,0,24,0,83917,48.9,1,2026-07-30,INSP SitRep via INRB-UMIE
Musienene,39,39,0,22,0,348392,11.2,0,2026-07-30,INSP SitRep via INRB-UMIE
Kilo,37,29,8,11,2,43139,85.8,0,2026-07-30,INSP SitRep via INRB-UMIE
Komanda,36,36,0,25,0,219948,16.4,1,2026-07-30,INSP SitRep via INRB-UMIE
Fataki,27,27,0,12,0,158032,17.1,1,2026-07-30,INSP SitRep via INRB-UMIE
Damas,18,17,1,8,0,94820,19.0,0,2026-07-30,INSP SitRep via INRB-UMIE
Kalunguta,18,5,13,3,0,191732,9.4,0,2026-07-30,INSP SitRep via INRB-UMIE
NA,17,17,0,0,0,0,,0,2026-07-30,INSP SitRep via INRB-UMIE
Isiro,16,16,0,9,0,512401,3.1,0,2026-07-30,INSP SitRep via INRB-UMIE
Mandima,16,16,0,12,0,286637,5.6,0,2026-07-30,INSP SitRep via INRB-UMIE
Wamba,15,15,0,8,0,224757,6.7,0,2026-07-30,INSP SitRep via INRB-UMIE
Kyondo,13,13,0,8,0,270344,4.8,0,2026-07-30,INSP SitRep via INRB-UMIE
Boma Mangbetu,12,12,0,4,0,230104,5.2,0,2026-07-30,INSP SitRep via INRB-UMIE
Adja,11,11,0,1,0,126933,8.7,0,2026-07-30,INSP SitRep via INRB-UMIE
Drodro,10,10,0,6,0,199996,5.0,1,2026-07-30,INSP SitRep via INRB-UMIE
Aru,9,5,4,5,1,329667,2.7,2,2026-07-30,INSP SitRep via INRB-UMIE
Aungba,9,9,0,5,0,216787,4.2,0,2026-07-30,INSP SitRep via INRB-UMIE
Logo,9,9,0,3,0,216944,4.1,0,2026-07-30,INSP SitRep via INRB-UMIE
Mambasa,9,9,0,6,0,150807,6.0,0,2026-07-30,INSP SitRep via INRB-UMIE
Pawa,9,9,0,7,0,301768,3.0,0,2026-07-30,INSP SitRep via INRB-UMIE
Rimba,9,9,0,4,0,222282,4.0,1,2026-07-30,INSP SitRep via INRB-UMIE
Ariwara,7,7,0,2,0,314730,2.2,0,2026-07-30,INSP SitRep via INRB-UMIE
Lolwa,7,7,0,2,0,41314,16.9,0,2026-07-30,INSP SitRep via INRB-UMIE
Gety,4,1,3,0,0,143442,2.8,0,2026-07-30,INSP SitRep via INRB-UMIE
Mahagi,4,4,0,1,0,247893,1.6,2,2026-07-30,INSP SitRep via INRB-UMIE
Makiso Kisangani,4,4,0,3,0,535798,0.7,0,2026-07-30,INSP SitRep via INRB-UMIE
Masereka,4,4,0,0,0,298636,1.3,0,2026-07-30,INSP SitRep via INRB-UMIE
Miti Murhesa,4,3,1,1,0,303983,1.3,0,2026-07-30,INSP SitRep via INRB-UMIE
Oicha,4,4,0,3,0,274998,1.5,0,2026-07-30,INSP SitRep via INRB-UMIE
Jiba,2,0,2,0,0,75957,2.6,1,2026-07-30,INSP SitRep via INRB-UMIE
Kambala,2,2,0,0,0,140956,1.4,1,2026-07-30,INSP SitRep via INRB-UMIE
Boga,1,1,0,1,0,72028,1.4,1,2026-07-30,INSP SitRep via INRB-UMIE
Goma,1,1,0,0,0,282838,0.4,2,2026-07-30,INSP SitRep via INRB-UMIE
Kabondo,1,1,0,1,0,204629,0.5,0,2026-07-30,INSP SitRep via INRB-UMIE
Lubunga (Tshopo),1,1,0,0,0,154712,0.6,0,2026-07-30,INSP SitRep via INRB-UMIE
Mabalako,1,1,0,0,0,197136,0.5,0,2026-07-30,INSP SitRep via INRB-UMIE
Mangobo,1,1,0,1,0,188652,0.5,0,2026-07-30,INSP SitRep via INRB-UMIE
Rungu,1,1,0,0,0,194804,0.5,0,2026-07-30,INSP SitRep via INRB-UMIE
Vuhovi,1,1,0,1,0,151953,0.7,0,2026-07-30,INSP SitRep via INRB-UMIE
Karisimbi,0,0,0,0,0,403401,,0,2026-07-30,INSP SitRep via INRB-UMIE
Manguredjipa,0,0,0,0,0,68014,,0,2026-07-30,INSP SitRep via INRB-UMIE
