health_zone,total_cases,confirmed_cases,suspected_cases,confirmed_deaths,suspected_deaths,population_worldpop,attack_rate_per_100k,pcr_machines,data_date,source
Mongbalu,359,20,339,0,88,159146,225.6,2,2026-05-27,INSP SitRep via INRB-UMIE
Bunia,286,37,249,2,55,715168,40.0,10,2026-05-27,INSP SitRep via INRB-UMIE
Rwampara,261,33,228,2,75,61295,425.8,0,2026-05-27,INSP SitRep via INRB-UMIE
Nyankunde,45,0,45,0,15,0,,0,2026-05-27,INSP SitRep via INRB-UMIE
Kalunguta,15,2,13,0,0,254340,5.9,0,2026-05-27,INSP SitRep via INRB-UMIE
Butembo,12,5,7,0,0,286962,4.2,2,2026-05-27,INSP SitRep via INRB-UMIE
Nyakunde,10,10,0,0,0,94512,10.6,2,2026-05-27,INSP SitRep via INRB-UMIE
Kilo,9,1,8,0,0,38313,23.5,0,2026-05-27,INSP SitRep via INRB-UMIE
Nizi,8,2,6,0,2,146118,5.5,0,2026-05-27,INSP SitRep via INRB-UMIE
Bambu,6,0,6,0,2,142109,4.2,0,2026-05-27,INSP SitRep via INRB-UMIE
Aru,5,1,4,0,1,307811,1.6,2,2026-05-27,INSP SitRep via INRB-UMIE
Katwa,4,4,0,0,0,621980,0.6,0,2026-05-27,INSP SitRep via INRB-UMIE
Miti-Murhesa,2,1,1,0,0,265958,0.8,0,2026-05-27,INSP SitRep via INRB-UMIE
Oicha,2,2,0,0,0,276790,0.7,0,2026-05-27,INSP SitRep via INRB-UMIE
Goma,1,1,0,0,0,277156,0.4,2,2026-05-27,INSP SitRep via INRB-UMIE
Damas,0,0,0,0,0,88590,,0,2026-05-27,INSP SitRep via INRB-UMIE
Fataki,0,0,0,0,0,150054,,1,2026-05-27,INSP SitRep via INRB-UMIE
Karisimbi,0,0,0,0,0,583593,,0,2026-05-27,INSP SitRep via INRB-UMIE
Kyondo,0,0,0,0,0,493964,,0,2026-05-27,INSP SitRep via INRB-UMIE
Mambasa,0,0,0,0,0,164108,,0,2026-05-27,INSP SitRep via INRB-UMIE
Rimba,0,0,0,0,0,174926,,1,2026-05-27,INSP SitRep via INRB-UMIE
